country,value,year
KOR,5.40E+01,1979
KOR,5.32E+01,1978
KOR,5.23E+01,1977
KOR,5.17E+01,1976
KOR,5.11E+01,1975
KOR,5.05E+01,1974
KOR,4.99E+01,1973
KOR,4.94E+01,1972
KOR,4.85E+01,1971
KOR,4.76E+01,1970
KOR,7.85E+01,2002
KOR,7.51E+01,1999
KOR,7.63E+01,2000
KOR,7.74E+01,2001
KOR,8.22E+01,2006
KOR,8.32E+01,2007
KOR,8.03E+01,2004
KOR,7.40E+01,1998
KOR,8.36E+01,2008
KOR,8.41E+01,2009
MYS,7.46E+01,2003
MYS,7.29E+01,1997
MYS,6.96E+01,1988
MYS,7.00E+01,1989
MYS,6.88E+01,1986
MYS,6.92E+01,1987
MYS,6.80E+01,1984
MYS,6.84E+01,1985
MYS,6.01E+01,1968
MYS,6.06E+01,1969
MYS,6.62E+01,1980
MYS,6.67E+01,1981
MYS,5.76E+01,1964
MYS,5.82E+01,1965
MYS,5.89E+01,1966
MYS,5.95E+01,1967
MYS,5.45E+01,1960
MYS,5.54E+01,1961
MYS,5.63E+01,1962
MYS,5.69E+01,1963
MYS,7.25E+01,1996
MYS,7.65E+01,2011
MYS,7.61E+01,2010
MYS,,2012
MYS,7.49E+01,2005
MYS,6.72E+01,1982
MYS,6.76E+01,1983
MYS,7.07E+01,1991
MYS,7.04E+01,1990
MYS,7.15E+01,1993
MYS,7.11E+01,1992
MYS,7.22E+01,1995
MYS,7.18E+01,1994
MYS,6.58E+01,1979
MYS,6.53E+01,1978
MYS,6.49E+01,1977
MYS,6.44E+01,1976
MYS,6.38E+01,1975
MYS,6.33E+01,1974
MYS,6.28E+01,1973
MYS,6.23E+01,1972
MYS,6.18E+01,1971
MYS,6.12E+01,1970
MYS,7.45E+01,2002
MYS,7.35E+01,1999
MYS,7.38E+01,2000
MYS,7.41E+01,2001
MYS,7.50E+01,2006
MYS,7.51E+01,2007
MYS,7.47E+01,2004
MYS,7.32E+01,1998
MYS,7.55E+01,2008
MYS,7.58E+01,2009
MEX,7.58E+01,2003
MEX,7.36E+01,1997
MEX,6.63E+01,1988
MEX,6.71E+01,1989
MEX,6.47E+01,1986
MEX,6.55E+01,1987
MEX,6.30E+01,1984
MEX,6.39E+01,1985
MEX,5.40E+01,1968
MEX,5.44E+01,1969
MEX,6.01E+01,1980
MEX,6.08E+01,1981
MEX,5.23E+01,1964
MEX,5.27E+01,1965
MEX,5.31E+01,1966
MEX,5.35E+01,1967
MEX,4.98E+01,1960
MEX,5.06E+01,1961
MEX,5.14E+01,1962
MEX,5.19E+01,1963
MEX,7.28E+01,1996
MEX,7.87E+01,2011
MEX,7.84E+01,2010
MEX,,2012
MEX,7.66E+01,2005
MEX,6.14E+01,1982
MEX,6.22E+01,1983
MEX,6.87E+01,1991
MEX,6.79E+01,1990
MEX,7.03E+01,1993
MEX,6.95E+01,1992
MEX,7.20E+01,1995
