country,value,year
KOR,5.00E+07,2012
KOR,4.81E+07,2005
KOR,3.93E+07,1982
KOR,3.99E+07,1983
KOR,4.33E+07,1991
KOR,4.29E+07,1990
KOR,4.41E+07,1993
KOR,4.37E+07,1992
KOR,4.51E+07,1995
KOR,4.45E+07,1994
KOR,3.75E+07,1979
KOR,3.70E+07,1978
KOR,3.64E+07,1977
KOR,3.58E+07,1976
KOR,3.53E+07,1975
KOR,3.46E+07,1974
KOR,3.39E+07,1973
KOR,3.33E+07,1972
KOR,3.26E+07,1971
KOR,3.19E+07,1970
KOR,4.76E+07,2002
KOR,4.66E+07,1999
KOR,4.70E+07,2000
KOR,4.74E+07,2001
KOR,4.84E+07,2006
KOR,4.86E+07,2007
KOR,4.80E+07,2004
KOR,4.63E+07,1998
KOR,4.89E+07,2008
KOR,4.92E+07,2009
MYS,2.49E+07,2003
MYS,2.18E+07,1997
MYS,1.72E+07,1988
MYS,1.77E+07,1989
MYS,1.62E+07,1986
MYS,1.67E+07,1987
MYS,1.53E+07,1984
MYS,1.58E+07,1985
MYS,1.04E+07,1968
MYS,1.06E+07,1969
MYS,1.38E+07,1980
MYS,1.42E+07,1981
MYS,9.29E+06,1964
MYS,9.57E+06,1965
MYS,9.84E+06,1966
MYS,1.01E+07,1967
MYS,8.16E+06,1960
MYS,8.43E+06,1961
MYS,8.71E+06,1962
MYS,9.00E+06,1963
MYS,2.13E+07,1996
MYS,2.88E+07,2011
MYS,2.83E+07,2010
MYS,2.92E+07,2012
MYS,2.58E+07,2005
MYS,1.45E+07,1982
MYS,1.49E+07,1983
MYS,1.87E+07,1991
MYS,1.82E+07,1990
MYS,1.97E+07,1993
MYS,1.92E+07,1992
MYS,2.07E+07,1995
MYS,2.02E+07,1994
MYS,1.35E+07,1979
MYS,1.32E+07,1978
MYS,1.29E+07,1977
MYS,1.26E+07,1976
MYS,1.23E+07,1975
MYS,1.20E+07,1974
MYS,1.17E+07,1973
MYS,1.15E+07,1972
MYS,1.12E+07,1971
MYS,1.09E+07,1970
MYS,2.44E+07,2002
MYS,2.29E+07,1999
MYS,2.34E+07,2000
MYS,2.39E+07,2001
MYS,2.63E+07,2006
MYS,2.68E+07,2007
MYS,2.54E+07,2004
MYS,2.24E+07,1998
MYS,2.73E+07,2008
MYS,2.78E+07,2009
MEX,1.08E+08,2003
MEX,9.90E+07,1997
MEX,8.26E+07,1988
MEX,8.43E+07,1989
MEX,7.94E+07,1986
MEX,8.10E+07,1987
MEX,7.64E+07,1984
MEX,7.79E+07,1985
MEX,4.98E+07,1968
MEX,5.14E+07,1969
MEX,7.04E+07,1980
MEX,7.19E+07,1981
MEX,4.39E+07,1964
MEX,4.53E+07,1965
MEX,4.68E+07,1966
MEX,4.83E+07,1967
MEX,3.87E+07,1960
MEX,3.99E+07,1961
MEX,4.12E+07,1962
MEX,4.26E+07,1963
MEX,9.72E+07,1996
MEX,1.19E+08,2011
MEX,1.18E+08,2010
MEX,1.21E+08,2012
MEX,1.11E+08,2005
MEX,7.34E+07,1982
MEX,7.49E+07,1983
MEX,8.79E+07,1991
MEX,8.61E+07,1990
MEX,9.17E+07,1993
MEX,8.98E+07,1992
MEX,9.54E+07,1995
MEX,9.35E+07,1994
MEX,6.87E+07,1979
MEX,6.70E+07,1978
MEX,6.53E+07,1977
MEX,6.35E+07,1976
MEX,6.17E+07,1975
MEX,5.99E+07,1974
MEX,5.82E+07,1973
MEX,5.64E+07,1972
MEX,5.47E+07,1971
MEX,5.30E+07,1970
MEX,1.07E+08,2002
MEX,1.02E+08,1999
MEX,1.04E+08,2000
MEX,1.05E+08,2001
MEX,1.12E+08,2006
MEX,1.14E+08,2007
MEX,1.09E+08,2004
MEX,1.01E+08,1998
MEX,1.15E+08,2008
MEX,1.16E+08,2009
PHL,8.26E+07,2003
PHL,7.28E+07,1997
PHL,5.89E+07,1988
PHL,6.04E+07,1989
PHL,5.58E+07,1986
PHL,5.73E+07,1987
PHL,5.29E+07,1984
PHL,5.43E+07,1985
PHL,3.38E+07,1968
PHL,3.48E+07,1969
PHL,4.74E+07,1980
PHL,4.87E+07,1981
PHL,3.00E+07,1964
PHL,3.09E+07,1965
PHL,3.19E+07,1966
PHL,3.28E+07,1967
PHL,2.63E+07,1960
PHL,2.72E+07,1961
PHL,2.81E+07,1962
PHL,2.90E+07,1963
PHL,7.12E+07,1996
PHL,9.51E+07,2011
PHL,9.34E+07,2010
PHL,9.67E+07,2012
PHL,8.58E+07,2005
PHL,5.01E+07,1982
PHL,5.15E+07,1983
PHL,6.35E+07,1991
PHL,6.19E+07,1990
PHL,6.65E+07,1993
PHL,6.50E+07,1992
PHL,6.96E+07,1995
PHL,6.81E+07,1994
PHL,4.61E+07,1979
PHL,4.49E+07,1978
PHL,4.37E+07,1977
PHL,4.25E+07,1976
PHL,4.13E+07,1975
PHL,4.02E+07,1974
PHL,3.90E+07,1973
PHL,3.79E+07,1972
PHL,3.69E+07,1971
PHL,3.58E+07,1970
PHL,8.10E+07,2002
PHL,7.60E+07,1999
PHL,7.77E+07,2000
PHL,7.93E+07,2001
PHL,8.74E+07,2006
PHL,8.89E+07,2007
PHL,8.42E+07,2004
PHL,7.44E+07,1998
PHL,9.04E+07,2008
PHL,9.19E+07,2009
RUS,1.45E+08,2003
RUS,1.47E+08,1997
RUS,1.47E+08,1988
RUS,1.48E+08,1989
RUS,1.45E+08,1986
RUS,1.46E+08,1987
RUS,1.43E+08,1984
RUS,1.44E+08,1985
RUS,1.29E+08,1968
RUS,1.30E+08,1969
RUS,1.39E+08,1980
RUS,1.40E+08,1981
RUS,1.25E+08,1964
RUS,1.27E+08,1965
RUS,1.27E+08,1966
RUS,1.28E+08,1967
RUS,1.20E+08,1960
RUS,1.21E+08,1961
RUS,1.23E+08,1962
RUS,1.24E+08,1963
RUS,1.48E+08,1996
RUS,1.43E+08,2011
RUS,1.42E+08,2010
RUS,1.44E+08,2012
RUS,1.43E+08,2005
RUS,1.41E+08,1982
RUS,1.42E+08,1983
RUS,1.49E+08,1991
RUS,1.48E+08,1990
RUS,1.49E+08,1993
RUS,1.49E+08,1992
RUS,1.48E+08,1995
RUS,1.48E+08,1994
RUS,1.38E+08,1979
RUS,1.37E+08,1978
RUS,1.36E+08,1977
RUS,1.35E+08,1976
RUS,1.34E+08,1975
RUS,1.33E+08,1974
RUS,1.33E+08,1973
RUS,1.32E+08,1972
RUS,1.31E+08,1971
RUS,1.30E+08,1970
RUS,1.45E+08,2002
RUS,1.46E+08,1999
RUS,1.46E+08,2000
RUS,1.46E+08,2001
RUS,1.43E+08,2006
RUS,1.42E+08,2007
RUS,1.44E+08,2004
RUS,1.47E+08,1998
RUS,1.42E+08,2008
RUS,1.42E+08,2009
ZAF,4.61E+07,2003
ZAF,4.09E+07,1997
ZAF,3.37E+07,1988
ZAF,3.45E+07,1989
ZAF,3.21E+07,1986
ZAF,3.29E+07,1987
ZAF,3.05E+07,1984
ZAF,3.13E+07,1985
ZAF,2.12E+07,1968
ZAF,2.16E+07,1969
ZAF,2.76E+07,1980
ZAF,2.83E+07,1981
ZAF,1.94E+07,1964
ZAF,1.98E+07,1965
ZAF,2.03E+07,1966
ZAF,2.07E+07,1967
ZAF,1.74E+07,1960
ZAF,1.79E+07,1961
ZAF,1.85E+07,1962
ZAF,1.89E+07,1963
ZAF,4.00E+07,1996
ZAF,5.06E+07,2011
ZAF,5.00E+07,2010
ZAF,5.12E+07,2012
ZAF,4.72E+07,2005
ZAF,2.90E+07,1982
ZAF,2.97E+07,1983
ZAF,3.59E+07,1991
ZAF,3.52E+07,1990
ZAF,3.75E+07,1993
ZAF,3.67E+07,1992
ZAF,3.91E+07,1995
ZAF,3.83E+07,1994
ZAF,2.69E+07,1979
ZAF,2.64E+07,1978
ZAF,2.58E+07,1977
ZAF,2.53E+07,1976
ZAF,2.47E+07,1975
ZAF,2.42E+07,1974
ZAF,2.37E+07,1973
ZAF,2.31E+07,1972
ZAF,2.26E+07,1971
ZAF,2.21E+07,1970
ZAF,4.55E+07,2002
ZAF,4.29E+07,1999
ZAF,4.40E+07,2000
ZAF,4.49E+07,2001
ZAF,4.77E+07,2006
ZAF,4.83E+07,2007
ZAF,4.67E+07,2004
ZAF,4.19E+07,1998
ZAF,4.88E+07,2008
ZAF,4.93E+07,2009
LKA,1.92E+07,2003
LKA,1.86E+07,1997
LKA,1.66E+07,1988
LKA,1.68E+07,1989
LKA,1.61E+07,1986
LKA,1.64E+07,1987
LKA,1.56E+07,1984
LKA,1.58E+07,1985
LKA,1.20E+07,1968
LKA,1.23E+07,1969
LKA,1.47E+07,1980
LKA,1.48E+07,1981
LKA,1.09E+07,1964
LKA,1.12E+07,1965
LKA,1.14E+07,1966
LKA,1.17E+07,1967
LKA,9.90E+06,1960
LKA,1.02E+07,1961
LKA,1.04E+07,1962
LKA,1.06E+07,1963
LKA,1.83E+07,1996
LKA,2.09E+07,2011
LKA,2.07E+07,2010
LKA,2.03E+07,2012
LKA,1.96E+07,2005
LKA,1.52E+07,1982
LKA,1.54E+07,1983
LKA,1.73E+07,1991
LKA,1.70E+07,1990
LKA,1.76E+07,1993
LKA,1.74E+07,1992
LKA,1.81E+07,1995
LKA,1.79E+07,1994
LKA,1.45E+07,1979
LKA,1.42E+07,1978
LKA,1.39E+07,1977
LKA,1.37E+07,1976
LKA,1.35E+07,1975
LKA,1.33E+07,1974
LKA,1.31E+07,1973
LKA,1.29E+07,1972
LKA,1.27E+07,1971
LKA,1.25E+07,1970
LKA,1.89E+07,2002
LKA,1.91E+07,1999
LKA,1.91E+07,2000
LKA,1.88E+07,2001
LKA,1.99E+07,2006
LKA,2.00E+07,2007
LKA,1.94E+07,2004
LKA,1.88E+07,1998
LKA,2.02E+07,2008
LKA,2.05E+07,2009
THA,6.45E+07,2003
THA,6.02E+07,1997
THA,5.50E+07,1988
THA,5.58E+07,1989
THA,5.30E+07,1986
THA,5.40E+07,1987
THA,5.11E+07,1984
THA,5.20E+07,1985
THA,3.48E+07,1968
THA,3.58E+07,1969
THA,4.74E+07,1980
THA,4.83E+07,1981
THA,3.09E+07,1964
THA,3.18E+07,1965
THA,3.28E+07,1966
THA,3.38E+07,1967
THA,2.74E+07,1960
THA,2.82E+07,1961
THA,2.91E+07,1962
THA,3.00E+07,1963
THA,5.96E+07,1996
THA,6.66E+07,2011
THA,6.64E+07,2010
THA,6.68E+07,2012
THA,6.56E+07,2005
THA,4.92E+07,1982
THA,5.02E+07,1983
THA,5.72E+07,1991
THA,5.66E+07,1990
THA,5.81E+07,1993
THA,5.77E+07,1992
THA,5.90E+07,1995
THA,5.85E+07,1994
THA,4.64E+07,1979
THA,4.54E+07,1978
THA,4.44E+07,1977
THA,4.34E+07,1976
THA,4.23E+07,1975
THA,4.13E+07,1974
THA,4.02E+07,1973
THA,3.91E+07,1972
THA,3.80E+07,1971
THA,3.69E+07,1970
THA,6.38E+07,2002
THA,6.16E+07,1999
THA,6.23E+07,2000
THA,6.31E+07,2001
THA,6.59E+07,2006
THA,6.61E+07,2007
THA,6.51E+07,2004
THA,6.09E+07,1998
THA,6.62E+07,2008
THA,6.63E+07,2009
TUR,6.59E+07,2003
TUR,6.04E+07,1997
TUR,5.21E+07,1988
TUR,5.31E+07,1989
TUR,5.02E+07,1986
TUR,5.12E+07,1987
TUR,4.81E+07,1984
TUR,4.92E+07,1985
TUR,3.32E+07,1968
TUR,3.40E+07,1969
TUR,4.39E+07,1980
TUR,4.49E+07,1981
TUR,3.03E+07,1964
TUR,3.10E+07,1965
TUR,3.17E+07,1966
TUR,3.24E+07,1967
TUR,2.76E+07,1960
TUR,2.82E+07,1961
TUR,2.89E+07,1962
TUR,2.96E+07,1963
TUR,5.94E+07,1996
TUR,7.31E+07,2011
TUR,7.21E+07,2010
TUR,7.40E+07,2012
TUR,6.77E+07,2005
TUR,4.60E+07,1982
TUR,4.71E+07,1983
TUR,5.49E+07,1991
TUR,5.40E+07,1990
TUR,5.67E+07,1993
TUR,5.58E+07,1992
TUR,5.85E+07,1995
TUR,5.76E+07,1994
TUR,4.29E+07,1979
TUR,4.20E+07,1978
TUR,4.10E+07,1977
TUR,4.01E+07,1976
TUR,3.92E+07,1975
TUR,3.83E+07,1974
TUR,3.74E+07,1973
TUR,3.65E+07,1972
TUR,3.56E+07,1971
TUR,3.48E+07,1970
TUR,6.50E+07,2002
TUR,6.22E+07,1999
TUR,6.32E+07,2000
TUR,6.41E+07,2001
