country,value,year
TUR,2.88E+00,1981
TUR,7.38E-01,1964
TUR,7.64E-01,1965
TUR,8.16E-01,1966
TUR,8.72E-01,1967
TUR,6.39E-01,1960
TUR,6.63E-01,1961
TUR,6.87E-01,1962
TUR,7.12E-01,1963
TUR,2.39E+01,1996
TUR,2.07E+01,2011
TUR,2.23E+01,2010
TUR,1.86E+01,2012
TUR,2.79E+01,2005
TUR,3.25E+00,1982
TUR,3.54E+00,1983
TUR,1.48E+01,1991
TUR,1.27E+01,1990
TUR,1.92E+01,1993
TUR,1.68E+01,1992
TUR,2.23E+01,1995
TUR,2.11E+01,1994
TUR,2.53E+00,1979
TUR,2.34E+00,1978
TUR,2.06E+00,1977
TUR,1.90E+00,1976
TUR,1.72E+00,1975
TUR,1.56E+00,1974
TUR,1.42E+00,1973
TUR,1.29E+00,1972
TUR,1.17E+00,1971
TUR,1.06E+00,1970
TUR,2.89E+01,2002
TUR,2.86E+01,1999
TUR,2.89E+01,2000
TUR,2.93E+01,2001
TUR,2.73E+01,2006
TUR,2.60E+01,2007
TUR,2.84E+01,2004
TUR,2.72E+01,1998
