indicator,value,year
ITMLTMAINP2,4.39453125,1972
SPURBTOTL,23.6043095,1972
SPURBTOTLINZS,40.84507042,1972
SPURBGROW,53.28467153,1972
NYADJDNGYCD,0.070088815,1973
NYADJDMINCD,1.146925748,1973
SPADOTFRT,80,1973
SPPOPDPND,83.2460733,1973
SPPOPDPNDOL,12.4260355,1973
SPPOPDPNDYG,84.81308411,1973
SPDYNCBRTIN,50,1973
AGPRDCROPXD,2.375565611,1973
SPDYNCDRTIN,45.93548387,1973
SPDYNTFRTIN,44.38502674,1973
AGPRDFOODXD,2.473710388,1973
AGLNDTOTLK2,100,1973
SPDYNLE00FEIN,32.88888889,1973
SPDYNLE00MAIN,28.95927602,1973
SPDYNLE00IN,30.94170404,1973
AGPRDLVSKXD,3.136279532,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,25.38860104,1973
SPPOP0014TOZS,88.29787234,1973
SPPOP1564TOZS,13.98601399,1973
SPPOP65UPTOZS,9.267241379,1973
ENPOPDNST,25.4579561,1973
SPPOPGROW,48.92307692,1973
ENURBLCTY,23.51485149,1973
ENURBLCTYURZS,16.66666667,1973
SPPOPTOTLFEZS,100,1973
SEPRMDURS,0,1973
SEPRMAGES,1,1973
SPRURTOTL,74.13793103,1973
SPRURTOTLZS,56.33802817,1973
SESECDURS,1,1973
SESECAGES,0,1973
AGSRFTOTLK2,0,1973
SPDYNTO65FEZS,34.06940063,1973
SPDYNTO65MAZS,23.56321839,1973
ITMLTMAIN,4.054842474,1973
ITMLTMAINP2,4.736328125,1973
SPURBTOTL,25.46523017,1973
SPURBTOTLINZS,43.66197183,1973
SPURBGROW,50.72992701,1973
NYADJDNGYCD,0.485151301,1974
NYADJDMINCD,2.143032514,1974
SPADOTFRT,71.875,1974
SPPOPDPND,78.79581152,1974
SPPOPDPNDOL,12.62327416,1974
SPPOPDPNDYG,80.60747664,1974
SPDYNCBRTIN,46.37096774,1974
AGPRDCROPXD,4.185520362,1974
SPDYNCDRTIN,42.06451613,1974
SPDYNTFRTIN,39.83957219,1974
AGPRDFOODXD,7.94769457,1974
AGLNDTOTLK2,100,1974
SPDYNLE00FEIN,36,1974
SPDYNLE00MAIN,32.12669683,1974
SPDYNLE00IN,34.08071749,1974
AGPRDLVSKXD,14.78232222,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,27.4611399,1974
SPPOP0014TOZS,85.10638298,1974
SPPOP1564TOZS,17.48251748,1974
SPPOP65UPTOZS,10.56034483,1974
ENPOPDNST,26.99490546,1974
SPPOPGROW,44,1974
ENURBLCTY,25.99009901,1974
ENURBLCTYURZS,24.07407407,1974
SPPOPTOTLFEZS,100,1974
SEPRMDURS,0,1974
SEPRMAGES,1,1974
SPRURTOTL,68.96551724,1974
SPRURTOTLZS,53.05164319,1974
SESECDURS,1,1974
SESECAGES,0,1974
AGSRFTOTLK2,0,1974
SPDYNTO65FEZS,38.170347,1974
SPDYNTO65MAZS,27.01149425,1974
ITMLTMAIN,4.434072345,1974
ITMLTMAINP2,5.126953125,1974
SPURBTOTL,27.32615083,1974
SPURBTOTLINZS,46.94835681,1974
SPURBGROW,47.44525547,1974
NYADJDNGYCD,0.442159894,1975
NYADJDMINCD,0.371786328,1975
SPADOTFRT,64.0625,1975
SPPOPDPND,73.82198953,1975
SPPOPDPNDOL,12.4260355,1975
SPPOPDPNDYG,76.1682243,1975
SPDYNCBRTIN,42.74193548,1975
AGPRDCROPXD,4.411764706,1975
SPDYNCDRTIN,38.19354839,1975
SPDYNTFRTIN,35.29411765,1975
AGPRDFOODXD,9.399976088,1975
AGLNDTOTLK2,100,1975
SPDYNLE00FEIN,39.11111111,1975
SPDYNLE00MAIN,35.29411765,1975
SPDYNLE00IN,37.21973094,1975
AGPRDLVSKXD,17.6938329,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,28.49740933,1975
SPPOP0014TOZS,81.38297872,1975
SPPOP1564TOZS,21.67832168,1975
SPPOP65UPTOZS,11.63793103,1975
ENPOPDNST,28.53185482,1975
SPPOPGROW,39.07692308,1975
ENURBLCTY,28.71287129,1975
ENURBLCTYURZS,31.48148148,1975
SPPOPTOTLFEZS,100,1975
SEPRMDURS,0,1975
SEPRMAGES,1,1975
SPRURTOTL,63.79310345,1975
SPRURTOTLZS,50.23474178,1975
SESECDURS,1,1975
SESECAGES,0,1975
AGSRFTOTLK2,0,1975
SPDYNTO65FEZS,41.95583596,1975
SPDYNTO65MAZS,30.17241379,1975
ITMLTMAIN,4.813302217,1975
ITMLTMAINP2,5.517578125,1975
SPURBTOTL,29.1870715,1975
SPURBTOTLINZS,49.76525822,1975
SPURBGROW,44.52554745,1975
NYADJDNGYCD,0.544557607,1976
NYADJDMINCD,1.111851566,1976
SPADOTFRT,55.9375,1976
SPPOPDPND,68.06282723,1976
SPPOPDPNDOL,12.03155819,1976
SPPOPDPNDYG,71.26168224,1976
SPDYNCBRTIN,39.91935484,1976
AGPRDCROPXD,4.524886878,1976
SPDYNCDRTIN,34.58064516,1976
SPDYNTFRTIN,31.28342246,1976
AGPRDFOODXD,8.841406273,1976
AGLNDTOTLK2,100,1976
SPDYNLE00FEIN,42.66666667,1976
SPDYNLE00MAIN,38.46153846,1976
SPDYNLE00IN,40.80717489,1976
AGPRDLVSKXD,15.4542093,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,30.56994819,1976
SPPOP0014TOZS,77.12765957,1976
SPPOP1564TOZS,27.27272727,1976
SPPOP65UPTOZS,12.71551724,1976
ENPOPDNST,30.06880417,1976
SPPOPGROW,34.15384615,1976
