indicator,value,year
SPDYNLE00MAIN,26.08695652,1970
SPDYNLE00IN,29.32330827,1970
AGPRDLVSKXD,9.531251603,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,14.15662651,1970
SPPOP0014TOZS,100,1970
SPPOP1564TOZS,2.752293578,1970
SPPOP65UPTOZS,16,1970
ENPOPDNST,13.9556655,1970
SPPOPGROW,53.39805825,1970
ENURBLCTY,11.28404669,1970
ENURBLCTYURZS,89.47368421,1970
SPPOPTOTLFEZS,13.33333333,1970
SEPRMDURS,1,1970
SEPRMAGES,0,1970
SPRURTOTL,22.30070636,1970
SPRURTOTLZS,92.20779221,1970
SESECDURS,1,1970
SESECAGES,0,1970
AGSRFTOTLK2,1,1970
SPDYNTO65FEZS,30.94339623,1970
SPDYNTO65MAZS,23.83419689,1970
ITMLTMAIN,5.495867769,1970
ITMLTMAINP2,3.810623557,1970
SPURBTOTL,10.69128381,1970
SPURBTOTLINZS,7.792207792,1970
SPURBGROW,32.0441989,1970
NYADJDNGYCD,0.107201941,1971
NYADJDMINCD,0.088631716,1971
SPADOTFRT,47.78554779,1971
SPPOPDPND,96.41693811,1971
SPPOPDPNDOL,30.20833333,1971
SPPOPDPNDYG,99.05956113,1971
SPDYNCBRTIN,80.88235294,1971
AGPRDCROPXD,33.29539024,1971
SPDYNCDRTIN,62.88209607,1971
SPDYNTFRTIN,83.10991957,1971
AGPRDFOODXD,21.98361276,1971
AGLNDTOTLK2,1,1971
SPDYNLE00FEIN,33.9869281,1971
SPDYNLE00MAIN,27.82608696,1971
SPDYNLE00IN,31.57894737,1971
AGPRDLVSKXD,9.766235365,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,15.6626506,1971
SPPOP0014TOZS,99.2,1971
SPPOP1564TOZS,3.669724771,1971
SPPOP65UPTOZS,12.88888889,1971
ENPOPDNST,15.42024992,1971
SPPOPGROW,60.19417476,1971
ENURBLCTY,12.06225681,1971
ENURBLCTYURZS,84.21052632,1971
SPPOPTOTLFEZS,13.33333333,1971
SEPRMDURS,1,1971
SEPRMAGES,0,1971
SPRURTOTL,25.32795156,1971
SPRURTOTLZS,91.55844156,1971
SESECDURS,1,1971
SESECAGES,0,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,33.58490566,1971
SPDYNTO65MAZS,25.90673575,1971
ITMLTMAIN,6.404958678,1971
ITMLTMAINP2,4.734411085,1971
SPURBTOTL,11.55002147,1971
SPURBTOTLINZS,8.441558442,1971
SPURBGROW,33.14917127,1971
NYADJDNGYCD,0.375117391,1972
NYADJDMINCD,0,1972
SPADOTFRT,55.01165501,1972
SPPOPDPND,95.43973941,1972
SPPOPDPNDOL,26.73611111,1972
SPPOPDPNDYG,98.43260188,1972
SPDYNCBRTIN,79.90196078,1972
AGPRDCROPXD,38.69657322,1972
SPDYNCDRTIN,59.6069869,1972
SPDYNTFRTIN,81.50134048,1972
AGPRDFOODXD,26.94713495,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,36.60130719,1972
SPDYNLE00MAIN,30.43478261,1972
SPDYNLE00IN,33.83458647,1972
AGPRDLVSKXD,14.34841873,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,17.1686747,1972
SPPOP0014TOZS,99.2,1972
SPPOP1564TOZS,4.587155963,1972
SPPOP65UPTOZS,10.66666667,1972
ENPOPDNST,17.25098044,1972
SPPOPGROW,59.22330097,1972
ENURBLCTY,12.84046693,1972
ENURBLCTYURZS,81.57894737,1972
SPPOPTOTLFEZS,13.33333333,1972
SEPRMDURS,1,1972
SEPRMAGES,0,1972
SPRURTOTL,27.34611504,1972
SPRURTOTLZS,91.55844156,1972
SESECDURS,1,1972
SESECAGES,0,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,36.22641509,1972
SPDYNTO65MAZS,28.49740933,1972
ITMLTMAIN,7.438016529,1972
ITMLTMAINP2,5.773672055,1972
SPURBTOTL,12.83812795,1972
SPURBTOTLINZS,8.441558442,1972
SPURBGROW,32.59668508,1972
NYADJDNGYCD,0.088679134,1973
NYADJDMINCD,0.739806316,1973
SPADOTFRT,59.67365967,1973
